#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ERBB2	SHC1	9606.ENSP00000269571	9606.ENSP00000401303	0	0	0	0	0.075	0.922	0.900	0.990	0.999
ERBB2	CD44	9606.ENSP00000269571	9606.ENSP00000398632	0	0	0	0	0	0.739	0.800	0.989	0.999
ERBB2	GRB7	9606.ENSP00000269571	9606.ENSP00000403459	0	0.002	0	0	0.340	0.875	0.600	0.986	0.999
ERBB2	ERBB2IP	9606.ENSP00000269571	9606.ENSP00000426632	0	0	0	0	0	0.884	0.800	0.988	0.999
ERBB2	NRG1	9606.ENSP00000269571	9606.ENSP00000384620	0	0	0	0	0	0.432	0.900	0.990	0.999
ERBB2IP	EGF	9606.ENSP00000426632	9606.ENSP00000265171	0	0	0	0	0	0.056	0.900	0.223	0.920
ERBB2IP	ERBB2	9606.ENSP00000426632	9606.ENSP00000269571	0	0	0	0	0	0.884	0.800	0.988	0.999
ERBB2IP	EGFR	9606.ENSP00000426632	9606.ENSP00000275493	0	0	0	0	0	0.142	0.900	0.788	0.980
ERBB2IP	HSP90AA1	9606.ENSP00000426632	9606.ENSP00000335153	0	0	0	0	0	0.281	0.600	0.103	0.719
ERBB2IP	CTNNB1	9606.ENSP00000426632	9606.ENSP00000344456	0	0	0	0	0.073	0.243	0	0.880	0.909
ERBB2IP	GRB2	9606.ENSP00000426632	9606.ENSP00000376345	0	0	0	0	0.065	0	0.650	0.226	0.724
ERBB2IP	NRG1	9606.ENSP00000426632	9606.ENSP00000384620	0	0	0	0	0	0.058	0.900	0.275	0.925
ERBB2IP	SHC1	9606.ENSP00000426632	9606.ENSP00000401303	0	0	0	0	0	0	0.650	0.112	0.675
GRB2	EGF	9606.ENSP00000376345	9606.ENSP00000265171	0	0	0	0	0	0.225	0.900	0.980	0.998
GRB2	ERBB2	9606.ENSP00000376345	9606.ENSP00000269571	0	0	0	0	0.062	0.956	0.900	0.993	0.999
GRB2	EGFR	9606.ENSP00000376345	9606.ENSP00000275493	0	0	0	0	0	0.998	0.900	0.993	0.999
GRB2	HSP90AA1	9606.ENSP00000376345	9606.ENSP00000335153	0	0	0	0	0	0.348	0.600	0.364	0.819
GRB2	CTNNB1	9606.ENSP00000376345	9606.ENSP00000344456	0	0	0	0	0.065	0.077	0	0.551	0.579
GRB2	ERBB2IP	9606.ENSP00000376345	9606.ENSP00000426632	0	0	0	0	0.065	0	0.650	0.226	0.724
GRB2	CD44	9606.ENSP00000376345	9606.ENSP00000398632	0	0	0	0	0	0	0	0.755	0.755
GRB2	GRB7	9606.ENSP00000376345	9606.ENSP00000403459	0	0	0	0	0	0.316	0	0.731	0.809
GRB2	NRG1	9606.ENSP00000376345	9606.ENSP00000384620	0	0	0	0	0	0	0.900	0.312	0.928
GRB2	SHC1	9606.ENSP00000376345	9606.ENSP00000401303	0	0	0	0	0.062	0.998	0.900	0.994	0.999
GRB7	ERBB2	9606.ENSP00000403459	9606.ENSP00000269571	0	0.002	0	0	0.340	0.875	0.600	0.986	0.999
GRB7	EGFR	9606.ENSP00000403459	9606.ENSP00000275493	0	0	0	0	0.098	0.401	0	0.968	0.981
GRB7	GRB2	9606.ENSP00000403459	9606.ENSP00000376345	0	0	0	0	0	0.316	0	0.731	0.809
GRB7	NRG1	9606.ENSP00000403459	9606.ENSP00000384620	0	0	0	0	0	0	0.600	0.192	0.663
GRB7	SHC1	9606.ENSP00000403459	9606.ENSP00000401303	0	0	0	0.549	0.052	0.471	0	0.763	0.655
HSP90AA1	EGF	9606.ENSP00000335153	9606.ENSP00000265171	0	0	0	0	0	0.057	0.900	0.523	0.951
HSP90AA1	ERBB2	9606.ENSP00000335153	9606.ENSP00000269571	0	0	0	0	0	0.907	0.900	0.989	0.999
HSP90AA1	EGFR	9606.ENSP00000335153	9606.ENSP00000275493	0	0	0	0	0	0.884	0.900	0.989	0.999
HSP90AA1	CD44	9606.ENSP00000335153	9606.ENSP00000398632	0	0	0	0	0	0	0	0.525	0.526
HSP90AA1	CTNNB1	9606.ENSP00000335153	9606.ENSP00000344456	0	0	0	0	0.056	0.176	0	0.627	0.685
HSP90AA1	ERBB2IP	9606.ENSP00000335153	9606.ENSP00000426632	0	0	0	0	0	0.281	0.600	0.103	0.719
HSP90AA1	SHC1	9606.ENSP00000335153	9606.ENSP00000401303	0	0	0	0	0	0.184	0.600	0.301	0.751
HSP90AA1	GRB2	9606.ENSP00000335153	9606.ENSP00000376345	0	0	0	0	0	0.348	0.600	0.364	0.819
HSP90AA1	NRG1	9606.ENSP00000335153	9606.ENSP00000384620	0	0	0	0	0	0.126	0.900	0.236	0.927
NRG1	EGF	9606.ENSP00000384620	9606.ENSP00000265171	0	0	0	0	0	0.658	0.500	0.850	0.972
NRG1	ERBB2	9606.ENSP00000384620	9606.ENSP00000269571	0	0	0	0	0	0.432	0.900	0.990	0.999
NRG1	EGFR	9606.ENSP00000384620	9606.ENSP00000275493	0	0	0	0	0.076	0.754	0.900	0.990	0.999
NRG1	HSP90AA1	9606.ENSP00000384620	9606.ENSP00000335153	0	0	0	0	0	0.126	0.900	0.236	0.927
NRG1	GRB2	9606.ENSP00000384620	9606.ENSP00000376345	0	0	0	0	0	0	0.900	0.312	0.928
NRG1	GRB7	9606.ENSP00000384620	9606.ENSP00000403459	0	0	0	0	0	0	0.600	0.192	0.663
NRG1	SHC1	9606.ENSP00000384620	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0.279	0.924
NRG1	ERBB2IP	9606.ENSP00000384620	9606.ENSP00000426632	0	0	0	0	0	0.058	0.900	0.275	0.925
SHC1	EGF	9606.ENSP00000401303	9606.ENSP00000265171	0	0	0	0	0	0.270	0.900	0.834	0.986
SHC1	ERBB2	9606.ENSP00000401303	9606.ENSP00000269571	0	0	0	0	0.075	0.922	0.900	0.990	0.999
SHC1	EGFR	9606.ENSP00000401303	9606.ENSP00000275493	0	0	0	0	0.069	0.994	0.900	0.991	0.999
SHC1	HSP90AA1	9606.ENSP00000401303	9606.ENSP00000335153	0	0	0	0	0	0.184	0.600	0.301	0.751
SHC1	CTNNB1	9606.ENSP00000401303	9606.ENSP00000344456	0	0	0	0	0.062	0	0	0.436	0.449
SHC1	GRB2	9606.ENSP00000401303	9606.ENSP00000376345	0	0	0	0	0.062	0.998	0.900	0.994	0.999
SHC1	NRG1	9606.ENSP00000401303	9606.ENSP00000384620	0	0	0	0	0	0	0.900	0.279	0.924
SHC1	GRB7	9606.ENSP00000401303	9606.ENSP00000403459	0	0	0	0.549	0.052	0.471	0	0.763	0.655
SHC1	ERBB2IP	9606.ENSP00000401303	9606.ENSP00000426632	0	0	0	0	0	0	0.650	0.112	0.675
