#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIST1H4H	ATAD2	9606.ENSP00000366956	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.281	0.882
HIST1H4H	HIST1H4J	9606.ENSP00000366956	9606.ENSP00000347168	0	0	0	0.984	0.106	0.800	0.900	0	0.980
HIST1H4H	ESR1	9606.ENSP00000366956	9606.ENSP00000405330	0	0	0	0	0	0.057	0	0.452	0.461
HIST1H4H	HIST1H4C	9606.ENSP00000366956	9606.ENSP00000367034	0	0	0	0.984	0.070	0.800	0.900	0	0.979
HIST1H4H	HIST2H4B	9606.ENSP00000366956	9606.ENSP00000462355	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST1H4H	HIST2H4A	9606.ENSP00000366956	9606.ENSP00000462667	0	0	0	0.984	0.111	0.800	0.900	0	0.980
HIST1H4H	HIST4H4	9606.ENSP00000366956	9606.ENSP00000443017	0	0	0	0.984	0.098	0.800	0.900	0	0.980
HIST1H4H	HIST1H4B	9606.ENSP00000366956	9606.ENSP00000366974	0	0	0	0.984	0.154	0.800	0.900	0	0.981
HIST1H4H	HIST1H4E	9606.ENSP00000366956	9606.ENSP00000484789	0	0	0	0.984	0.152	0.800	0.900	0	0.981
HIST1H4J	HIST1H4F	9606.ENSP00000347168	9606.ENSP00000244537	0	0	0	0.984	0.139	0.800	0.900	0	0.981
HIST1H4J	ATAD2	9606.ENSP00000347168	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.281	0.882
HIST1H4J	ESR1	9606.ENSP00000347168	9606.ENSP00000405330	0	0	0	0	0	0.057	0	0.452	0.461
HIST1H4J	HIST4H4	9606.ENSP00000347168	9606.ENSP00000443017	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST1H4J	HIST2H4B	9606.ENSP00000347168	9606.ENSP00000462355	0	0	0	0.984	0	0.800	0.900	0	0.979
HIST1H4J	HIST1H4H	9606.ENSP00000347168	9606.ENSP00000366956	0	0	0	0.984	0.106	0.800	0.900	0	0.980
HIST1H4J	HIST1H4C	9606.ENSP00000347168	9606.ENSP00000367034	0	0	0	0.984	0.152	0.800	0.900	0	0.981
HIST1H4J	HIST2H4A	9606.ENSP00000347168	9606.ENSP00000462667	0	0	0	0.984	0.127	0.800	0.900	0	0.981
HIST1H4J	HIST1H4E	9606.ENSP00000347168	9606.ENSP00000484789	0	0	0	0.984	0.213	0.800	0.900	0	0.982
HIST1H4J	HIST1H4B	9606.ENSP00000347168	9606.ENSP00000366974	0	0	0	0.984	0.333	0.800	0.900	0	0.985
HIST2H4A	HIST1H4F	9606.ENSP00000462667	9606.ENSP00000244537	0	0	0	0.984	0.065	0.800	0.900	0	0.979
HIST2H4A	ATAD2	9606.ENSP00000462667	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.281	0.882
HIST2H4A	HIST1H4J	9606.ENSP00000462667	9606.ENSP00000347168	0	0	0	0.984	0.127	0.800	0.900	0	0.981
HIST2H4A	HIST1H4H	9606.ENSP00000462667	9606.ENSP00000366956	0	0	0	0.984	0.111	0.800	0.900	0	0.980
HIST2H4A	HIST1H4B	9606.ENSP00000462667	9606.ENSP00000366974	0	0	0	0.984	0.152	0.800	0.900	0	0.981
HIST2H4A	HIST1H4C	9606.ENSP00000462667	9606.ENSP00000367034	0	0	0	0.984	0.069	0.800	0.900	0	0.979
HIST2H4A	ESR1	9606.ENSP00000462667	9606.ENSP00000405330	0	0	0	0	0	0.057	0	0.452	0.461
HIST2H4A	HIST4H4	9606.ENSP00000462667	9606.ENSP00000443017	0	0	0	0.984	0.070	0.800	0.900	0	0.979
HIST2H4A	HIST2H4B	9606.ENSP00000462667	9606.ENSP00000462355	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST2H4A	HIST1H4E	9606.ENSP00000462667	9606.ENSP00000484789	0	0	0	0.984	0.138	0.800	0.900	0	0.981
HIST2H4B	HIST1H4F	9606.ENSP00000462355	9606.ENSP00000244537	0	0	0	0.984	0	0.847	0.900	0	0.984
HIST2H4B	ATAD2	9606.ENSP00000462355	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.281	0.882
HIST2H4B	HIST1H4J	9606.ENSP00000462355	9606.ENSP00000347168	0	0	0	0.984	0	0.800	0.900	0	0.979
HIST2H4B	HIST1H4H	9606.ENSP00000462355	9606.ENSP00000366956	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST2H4B	HIST1H4B	9606.ENSP00000462355	9606.ENSP00000366974	0	0	0	0.984	0	0.800	0.900	0	0.979
HIST2H4B	HIST1H4C	9606.ENSP00000462355	9606.ENSP00000367034	0	0	0	0.984	0.062	0.800	0.900	0	0.979
HIST2H4B	ESR1	9606.ENSP00000462355	9606.ENSP00000405330	0	0	0	0	0	0.057	0	0.452	0.461
HIST2H4B	HIST4H4	9606.ENSP00000462355	9606.ENSP00000443017	0	0	0	0.984	0	0.800	0.900	0	0.979
HIST2H4B	HIST1H4E	9606.ENSP00000462355	9606.ENSP00000484789	0	0	0	0.984	0.067	0.800	0.900	0	0.979
HIST2H4B	HIST2H4A	9606.ENSP00000462355	9606.ENSP00000462667	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST4H4	HIST1H4F	9606.ENSP00000443017	9606.ENSP00000244537	0	0	0	0.984	0.069	0.800	0.900	0	0.979
HIST4H4	ATAD2	9606.ENSP00000443017	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.281	0.882
HIST4H4	HIST1H4J	9606.ENSP00000443017	9606.ENSP00000347168	0	0	0	0.984	0.076	0.800	0.900	0	0.979
HIST4H4	HIST1H4H	9606.ENSP00000443017	9606.ENSP00000366956	0	0	0	0.984	0.098	0.800	0.900	0	0.980
HIST4H4	HIST1H4B	9606.ENSP00000443017	9606.ENSP00000366974	0	0	0	0.984	0.121	0.800	0.900	0	0.980
HIST4H4	HIST1H4C	9606.ENSP00000443017	9606.ENSP00000367034	0	0	0	0.984	0.077	0.800	0.900	0	0.979
HIST4H4	ESR1	9606.ENSP00000443017	9606.ENSP00000405330	0	0	0	0	0	0.057	0	0.452	0.461
HIST4H4	HIST2H4B	9606.ENSP00000443017	9606.ENSP00000462355	0	0	0	0.984	0	0.800	0.900	0	0.979
HIST4H4	HIST2H4A	9606.ENSP00000443017	9606.ENSP00000462667	0	0	0	0.984	0.070	0.800	0.900	0	0.979
HIST4H4	HIST1H4E	9606.ENSP00000443017	9606.ENSP00000484789	0	0	0	0.984	0.098	0.800	0.900	0	0.980
